repository,pr_number,expected_outcome,period,period_start_date,period_end_date,created_at,html_url,repository_summary,title_summary,body_summary,state_summary,draft_summary,author_login_summary,author_association_summary,created_at_summary,updated_at_summary,closed_at_summary,merged_at_summary,target_branch_summary,source_branch_summary,html_url_summary,labels_summary,was_merged_summary,merge_target_summary,outcome_label_summary,additions_summary,deletions_summary,changed_files_summary,commit_count_summary,raw_data_available_summary,repository_detail,title_detail,body_detail,html_url_detail,author_login_detail,author_association_detail,state_detail,draft_detail,base_branch_detail,head_branch_detail,created_at_detail,updated_at_detail,closed_at_detail,merged_at_detail,was_merged_detail,resolution_hours_detail,merge_hours_detail,additions_detail,deletions_detail,total_changes_detail,changed_files_detail,commit_count_detail,title_length_detail,body_length_detail,body_word_count_detail,labels_detail,label_count_detail,requested_reviewers_detail,requested_reviewer_count_detail,file_records_returned_detail,test_files_changed_detail,documentation_files_changed_detail,configuration_files_changed_detail,security_sensitive_files_changed_detail,files_added_detail,files_modified_detail,files_removed_detail,files_renamed_detail,has_test_changes_detail,has_documentation_changes_detail,has_configuration_changes_detail,has_security_sensitive_changes_detail,expected_outcome_detail,period_detail,period_start_date_detail,period_end_date_detail,actual_outcome_detail,outcome_matches_selection_detail
pallets/flask,5723,Merged,2025-Q2,2025-04-01,2025-06-30,2025-05-01 15:48:38+00:00,https://github.com/pallets/flask/pull/5723,,,,,,,,,,,,,,,,,,,,,,,,pallets/flask,Update macOS UI reference to “System Settings”,"made changes to rename system preferences to system settings according to new mac os name change

Docs: Update macOS UI reference to “System Settings”

This PR updates the documentation in docs/server.rst to reflect the latest macOS UI terminology.
Specifically, it replaces the outdated term “System Preferences” with “System Settings”, aligning with macOS Ventura and later versions.

What Changed
• Line updated in instructions to disable AirPlay Receiver from:
• ""System Preferences"" → ""System Settings""

Notes
• No issue was created for this change, as it is a minor documentation correction.
• This update does not affect any code or behavior.
• No test or changelog entry required per contribution guidelines for doc typo-level fixes.",https://github.com/pallets/flask/pull/5723,abhiramk6,CONTRIBUTOR,closed,False,stable,main,2025-05-01 15:48:38+00:00,2025-09-02 00:08:46+00:00,2025-08-18 17:08:08+00:00,2025-08-18 17:08:08+00:00,True,2617.325,2617.325,1,1,2,1,1,46,755,114,"[""docs""]",1,[],0,1,0,1,0,0,0,1,0,0,False,True,False,False,Merged,2025-Q2,2025-04-01,2025-06-30,Merged,True
pallets/flask,5727,Merged,2025-Q2,2025-04-01,2025-06-30,2025-05-12 00:59:11+00:00,https://github.com/pallets/flask/pull/5727,,,,,,,,,,,,,,,,,,,,,,,,pallets/flask,use uv,"Use uv to manage dev dependencies.

- tox-uv sets up envs with uv and dependency groups
- the min and dev test envs need to use a `uv pip` command to install specific versions after env setup, as there's no way to tell uv to use a different lock file or to tell tox-uv to use dependency groups and individual installs.
- pre-commit-uv sets up envs with uv
- workflows use uv to install dependencies, but still use setup-python to install python itself, since that's already cached by github.
- use uv to build during publish workflow
- read the docs uses a custom build step
- tox config is moved into pyproject.toml
- use new license metadata
- add a `tox r -e docs-auto` to start a local server that rebuilds on docs changes

New env setup steps are:

1. install uv
2. `uv sync`
3. `uv tox` (or activate venv as before)",https://github.com/pallets/flask/pull/5727,davidism,MEMBER,closed,False,stable,uv,2025-05-12 00:59:11+00:00,2025-05-27 00:08:54+00:00,2025-05-12 01:04:35+00:00,2025-05-12 01:04:35+00:00,True,0.09,0.09,1876,534,2410,24,1,6,837,154,[],0,[],0,24,0,0,8,0,1,9,14,0,False,False,True,False,Merged,2025-Q2,2025-04-01,2025-06-30,Merged,True
pallets/flask,5730,Merged,2025-Q2,2025-04-01,2025-06-30,2025-05-13 14:51:56+00:00,https://github.com/pallets/flask/pull/5730,,,,,,,,,,,,,,,,,,,,,,,,pallets/flask,release version 3.1.1,,https://github.com/pallets/flask/pull/5730,davidism,MEMBER,closed,False,stable,release-3.1.1,2025-05-13 14:51:56+00:00,2025-05-28 00:09:12+00:00,2025-05-13 15:01:42+00:00,2025-05-13 15:01:42+00:00,True,0.1627777777777777,0.1627777777777777,4,4,8,3,1,21,0,0,[],0,[],0,3,0,1,1,0,0,3,0,0,False,True,True,False,Merged,2025-Q2,2025-04-01,2025-06-30,Merged,True
pallets/flask,5731,Merged,2025-Q2,2025-04-01,2025-06-30,2025-05-13 15:34:34+00:00,https://github.com/pallets/flask/pull/5731,,,,,,,,,,,,,,,,,,,,,,,,pallets/flask,drop end of life python versions,"https://palletsprojects.com/versions

> When a release is made, it supports all Python versions that are not within six months of end of life (EOL). See [Python's EOL calendar](https://devguide.python.org/versions/) for timing.",https://github.com/pallets/flask/pull/5731,davidism,MEMBER,closed,False,main,drop-eol-python,2025-05-13 15:34:34+00:00,2025-05-28 00:09:13+00:00,2025-05-13 15:35:41+00:00,2025-05-13 15:35:41+00:00,True,0.0186111111111111,0.0186111111111111,78,284,362,11,1,32,229,29,[],0,[],0,11,1,3,2,0,0,11,0,0,True,True,True,False,Merged,2025-Q2,2025-04-01,2025-06-30,Merged,True
pallets/flask,5732,Closed without merge,2025-Q2,2025-04-01,2025-06-30,2025-05-14 08:00:01+00:00,https://github.com/pallets/flask/pull/5732,,,,,,,,,,,,,,,,,,,,,,,,pallets/flask,Dev0,"<!--
Before opening a PR, open a ticket describing the issue or feature the
PR will address. An issue is not required for fixing typos in
documentation, or other simple non-code changes.

Replace this comment with a description of the change. Describe how it
addresses the linked ticket.
-->

<!--
Link to relevant issues or previous PRs, one per line. Use ""fixes"" to
automatically close an issue.

fixes #<issue number>
-->

<!--
Ensure each step in CONTRIBUTING.rst is complete, especially the following:

- Add tests that demonstrate the correct behavior of the change. Tests
  should fail without the change.
- Add or update relevant docs, in the docs folder and in code.
- Add an entry in CHANGES.rst summarizing the change and linking to the issue.
- Add `.. versionchanged::` entries in any relevant code docs.
-->
",https://github.com/pallets/flask/pull/5732,Wiczka03,NONE,closed,False,main,dev0,2025-05-14 08:00:01+00:00,2025-05-29 00:09:03+00:00,2025-05-14 08:00:20+00:00,,False,0.0052777777777777,,2,1,3,2,2,4,845,137,[],0,[],0,2,0,1,0,0,1,1,0,0,False,True,False,False,Closed without merge,2025-Q2,2025-04-01,2025-06-30,Closed without merge,True
pallets/flask,5735,Closed without merge,2025-Q2,2025-04-01,2025-06-30,2025-05-16 22:20:48+00:00,https://github.com/pallets/flask/pull/5735,,,,,,,,,,,,,,,,,,,,,,,,pallets/flask,fix #5729: raise TypeError when @app.template_filter is used without parenthesis,"Raise a clear `TypeError` when `@app.template_filter` is used without parentheses.

This prevents silent failures when users mistakenly write `@app.template_filter` instead of `@app.template_filter()`, which previously led to confusing Jinja2 errors as mentioned by @alexwlchan like:

```
jinja2.exceptions.TemplateAssertionError: No filter named 'double'
```

when `app.py` is, for example,

```
from flask import Flask, render_template_string


app = Flask(__name__)


@app.template_filter
def double(x):
    return x * 2


@app.route(""/"")
def index():
    return render_template_string(""2 times 2 is {{ 2 | double }}"")
```

Note:
**reason i did it this way and not accept when its just `@app.template_filter` is because it aligns with the behavior of other Flask decorators such as `@app.route`, which already enforce required parentheses when arguments are expected.**

---

fixes #5729 

---

- [x] Added test: `test_template_filter_requires_parens` in `tests/test_templating.py`
- [x] Confirmed `pytest` and `pre-commit` both pass
",https://github.com/pallets/flask/pull/5735,Gable-github,NONE,closed,False,main,fix-template-filter-parens,2025-05-16 22:20:48+00:00,2025-09-03 00:08:12+00:00,2025-08-19 17:12:58+00:00,,False,2274.8694444444445,,17,0,17,2,1,80,1073,132,[],0,[],0,2,1,0,0,0,0,2,0,0,True,False,False,False,Closed without merge,2025-Q2,2025-04-01,2025-06-30,Closed without merge,True
pallets/flask,5736,Merged,2025-Q2,2025-04-01,2025-06-30,2025-05-17 04:29:30+00:00,https://github.com/pallets/flask/pull/5736,,,,,,,,,,,,,,,,,,,,,,,,pallets/flask,support call template_filter without parens,"This PR enhances the App.template_filter decorator to support:

- `@app.template_filter` (without parentheses)

It also ensures that the original usage remains fully supported, with no breaking changes:

- `@app.template_filter()`
- `@app.template_filter(name=""..."")`
- `@app.template_filter(""..."")`

I’m not fully confident in the solution, so I’d like to confirm it first. If it’s good, I’ll apply the same change to template_global and template_test.

---

I considered the following implementation options:

1. Rename the input parameter to func_or_name to better reflect the logic of how the input is interpreted:
```
def template_filter(self, func_or_name: t.Callable[..., t.Any] | str | None = None):
```
However, this would be a breaking change for calls like @app.template_filter(name=""...""), so I decided to keep the original parameter name for backward compatibility.

2. Make func_or_name a positional-only parameter and keep name as keyword-only:
```
def template_filter(self, func_or_name: t.Callable[..., t.Any] | str | None = None, /, *, name: str | None = None):
```

This approach is type-safe, but it introduces the awkward case where both func_or_name and name are provided at the same time. It could also be confusing for users reading the function signature.

So eventually, I decided to keep the original function parameter and distinguish the usage using `if callable(name):`. I’d like to discuss whether there’s a better approach, and I’m open to making improvements based on feedback and suggestions.

---


fixes https://github.com/pallets/flask/issues/5729

---

- [x] Add tests that demonstrate the correct behavior of the change. Tests should fail without the change.
- [x] Add or update relevant docs, in the docs folder and in code.
- [x] Add an entry in CHANGES.rst summarizing the change and linking to the issue.
- [ ] Add `.. versionchanged::` entries in any relevant code docs.
",https://github.com/pallets/flask/pull/5736,kadai0308,CONTRIBUTOR,closed,False,main,support-template-filter-no-parens,2025-05-17 04:29:30+00:00,2025-09-03 00:08:11+00:00,2025-08-19 19:36:01+00:00,2025-08-19 19:36:01+00:00,True,2271.1086111111117,2271.1086111111117,410,112,522,6,2,43,1955,283,[],0,[],0,6,2,2,0,0,0,6,0,0,True,True,False,False,Merged,2025-Q2,2025-04-01,2025-06-30,Merged,True
pallets/flask,5737,Merged,2025-Q2,2025-04-01,2025-06-30,2025-05-18 15:13:11+00:00,https://github.com/pallets/flask/pull/5737,,,,,,,,,,,,,,,,,,,,,,,,pallets/flask,Fix global CONTRIBUTING link,"Fixes the live contributing guidelines link, which just links to https://flask.palletsprojects.com/en/stable/contributing/_contrib (i.e. it puts the RST slug in the URL somehow).

I wrapped to 80 characters, let me know if that's incorrect.",https://github.com/pallets/flask/pull/5737,strugee,CONTRIBUTOR,closed,False,stable,patch-1,2025-05-18 15:13:11+00:00,2025-06-20 00:09:10+00:00,2025-05-20 16:30:06+00:00,2025-05-20 16:30:06+00:00,True,49.28194444444444,49.28194444444444,1,1,2,1,1,28,242,32,"[""docs""]",1,[],0,1,0,1,0,0,0,1,0,0,False,True,False,False,Merged,2025-Q2,2025-04-01,2025-06-30,Merged,True
pallets/flask,5742,Merged,2025-Q2,2025-04-01,2025-06-30,2025-05-21 18:37:43+00:00,https://github.com/pallets/flask/pull/5742,,,,,,,,,,,,,,,,,,,,,,,,pallets/flask,Docs: Fix escaping in HTML escaping example,"The code in the [Quickstart's HTML Escaping section](https://flask.palletsprojects.com/en/stable/quickstart/#html-escaping) does not render `name=<script>alert(""bad"")</script>` to text because the slash in </script> gets interpreted as a trailing slash, leading to a 404.

Getting the name as a query parameter instead allows:
1. the script tag to be rendered as text if HTML escaping is done
2. the alert in the script tag to be executed if HTML escaping is not done.",https://github.com/pallets/flask/pull/5742,Badhreesh,CONTRIBUTOR,closed,False,stable,fix_html_escaping_docs,2025-05-21 18:37:43+00:00,2025-09-02 00:08:45+00:00,2025-08-18 17:20:07+00:00,2025-08-18 17:20:07+00:00,True,2134.7066666666665,2134.7066666666665,6,8,14,1,1,43,472,68,"[""docs""]",1,[],0,1,0,1,0,0,0,1,0,0,False,True,False,False,Merged,2025-Q2,2025-04-01,2025-06-30,Merged,True
pallets/flask,5743,Closed without merge,2025-Q2,2025-04-01,2025-06-30,2025-05-22 18:30:21+00:00,https://github.com/pallets/flask/pull/5743,,,,,,,,,,,,,,,,,,,,,,,,pallets/flask,Fix template decorators to work without parentheses,"## Description

This PR fixes an issue where template decorators like `@app.template_filter` don't work when used without parentheses. The fix allows the decorators to be used in both ways:

- `@app.template_filter` (without parentheses)
- `@app.template_filter()` (with empty parentheses)
- `@app.template_filter(""my_filter"")` (with a name argument)

The following decorators have been fixed:
- `template_filter`, `template_test`, `template_global` in Flask
- `app_template_filter`, `app_template_test`, `app_template_global` in Blueprint

## Changes

- Modified the decorators to check if they're being called with a callable (function) as the first argument
- If so, apply the decorator directly to the function
- Added tests to verify the fix

## Related Issue

Fixes #5729

## Testing

Added tests in `tests/test_decorator_no_parens.py` to verify that all the decorators work without parentheses.

---
Pull Request opened by [Augment Code](https://www.augmentcode.com/) with guidance from the PR author",https://github.com/pallets/flask/pull/5743,ding-alex,NONE,closed,False,main,fix-template-decorators-without-parens,2025-05-22 18:30:21+00:00,2025-06-06 00:09:05+00:00,2025-05-22 18:32:48+00:00,,False,0.0408333333333333,,151,31,182,4,4,51,1007,132,[],0,[],0,4,1,1,0,0,1,3,0,0,True,True,False,False,Closed without merge,2025-Q2,2025-04-01,2025-06-30,Closed without merge,True
pallets/flask,5750,Closed without merge,2025-Q2,2025-04-01,2025-06-30,2025-06-03 01:59:22+00:00,https://github.com/pallets/flask/pull/5750,,,,,,,,,,,,,,,,,,,,,,,,pallets/flask,Add section on host header injection and _external=True in url_for (#…,"Add section on host header injection and _external=True in url_for (#5718)

Description This PR adds a new section to web-security.rst documenting the risk of using url_for(..., _external=True) without setting SERVER_NAME or validating the Host header. It explains the risks of host header injection in production environments, especially in contexts like password reset links or redirects, and provides best practice guidance.

This addresses [Issue #5718] (https://github.com/pallets/flask/issues/5718), as requested by maintainers, and includes a clear warning block and deployment link to `ProxyFix`.",https://github.com/pallets/flask/pull/5750,BlaytonV,NONE,closed,False,main,fix-url_for-external-warning,2025-06-03 01:59:22+00:00,2025-08-18 18:45:27+00:00,2025-06-03 02:17:50+00:00,,False,0.3077777777777777,,19,0,19,1,1,70,608,80,[],0,[],0,1,0,1,0,1,0,1,0,0,False,True,False,True,Closed without merge,2025-Q2,2025-04-01,2025-06-30,Closed without merge,True
pallets/flask,5754,Merged,2025-Q2,2025-04-01,2025-06-30,2025-06-08 16:44:14+00:00,https://github.com/pallets/flask/pull/5754,,,,,,,,,,,,,,,,,,,,,,,,pallets/flask,remove slsa provenance,PyPI and trusted publishing has built-in attestation support now.,https://github.com/pallets/flask/pull/5754,davidism,MEMBER,closed,False,stable,remove-slsa,2025-06-08 16:44:14+00:00,2025-06-23 00:10:02+00:00,2025-06-08 16:47:45+00:00,2025-06-08 16:47:45+00:00,True,0.0586111111111111,0.0586111111111111,3,26,29,2,1,22,65,9,[],0,[],0,2,0,0,2,0,0,2,0,0,False,False,True,False,Merged,2025-Q2,2025-04-01,2025-06-30,Merged,True
pallets/flask,5757,Merged,2025-Q2,2025-04-01,2025-06-30,2025-06-09 21:32:15+00:00,https://github.com/pallets/flask/pull/5757,,,,,,,,,,,,,,,,,,,,,,,,pallets/flask,svg logo,Use SVG instead of PNG for the logo.,https://github.com/pallets/flask/pull/5757,davidism,MEMBER,closed,False,stable,logo,2025-06-09 21:32:15+00:00,2025-06-24 00:09:14+00:00,2025-06-09 21:33:26+00:00,2025-06-09 21:33:26+00:00,True,0.0197222222222222,0.0197222222222222,9,3,12,9,1,8,36,8,[],0,[],0,9,0,9,0,0,3,3,3,0,False,True,False,False,Merged,2025-Q2,2025-04-01,2025-06-30,Merged,True
pallets/flask,5761,Closed without merge,2025-Q2,2025-04-01,2025-06-30,2025-06-17 17:15:01+00:00,https://github.com/pallets/flask/pull/5761,,,,,,,,,,,,,,,,,,,,,,,,pallets/flask,fix: template_filter function ( function parameter was overridden by 'name'),"with ref #5729 
This issue was happening bcs in template_filter decorator ""name"" argument was overriding default ""function"" argument by which decorator never receives the actual function lets.
bcs this the function also not being set in filter too.

I have added the function argument in decorator now .

Now no need to called with parenthesis it work as standard decorator now.



",https://github.com/pallets/flask/pull/5761,p-r-a-v-i-n,NONE,closed,False,main,fix/template-filter-issue-5729,2025-06-17 17:15:00+00:00,2025-07-02 00:09:06+00:00,2025-06-17 18:27:56+00:00,,False,1.2155555555555555,,4,2,6,1,2,76,384,61,[],0,[],0,1,0,0,0,0,0,1,0,0,False,False,False,False,Closed without merge,2025-Q2,2025-04-01,2025-06-30,Closed without merge,True
pallets/flask,5765,Closed without merge,2025-Q2,2025-04-01,2025-06-30,2025-06-29 17:04:39+00:00,https://github.com/pallets/flask/pull/5765,,,,,,,,,,,,,,,,,,,,,,,,pallets/flask,Fix session cookie path resolution,"### What was fixed
`SessionInterface.get_cookie_path` could return `None` when both
`SESSION_COOKIE_PATH` and `APPLICATION_ROOT` were unset, causing the
session cookie to be scoped only to the current request path and
breaking session persistence across routes.

### How it was fixed
The method now:
1. Checks `SESSION_COOKIE_PATH`.
2. Falls back to `APPLICATION_ROOT`.
3. Defaults to `/` if both are `None`.

This guarantees the session cookie is always issued with a valid path,
ensuring reliable session handling throughout the application.",https://github.com/pallets/flask/pull/5765,mohiuddin-khan-shiam,NONE,closed,False,main,main,2025-06-29 17:04:39+00:00,2025-07-14 00:10:10+00:00,2025-06-29 17:37:58+00:00,,False,0.5552777777777778,,12,1,13,1,2,34,556,77,[],0,[],0,1,0,0,0,1,0,1,0,0,False,False,False,True,Closed without merge,2025-Q2,2025-04-01,2025-06-30,Closed without merge,True
pallets/flask,5767,Closed without merge,2025-Q3,2025-07-01,2025-09-30,2025-07-07 07:48:47+00:00,https://github.com/pallets/flask/pull/5767,,,,,,,,,,,,,,,,,,,,,,,,pallets/flask,Collapsable posts,"<!--
Before opening a PR, open a ticket describing the issue or feature the
PR will address. An issue is not required for fixing typos in
documentation, or other simple non-code changes.

Replace this comment with a description of the change. Describe how it
addresses the linked ticket.
-->

<!--
Link to relevant issues or previous PRs, one per line. Use ""fixes"" to
automatically close an issue.

fixes #<issue number>
-->

<!--
Ensure each step in CONTRIBUTING.rst is complete, especially the following:

- Add tests that demonstrate the correct behavior of the change. Tests
  should fail without the change.
- Add or update relevant docs, in the docs folder and in code.
- Add an entry in CHANGES.rst summarizing the change and linking to the issue.
- Add `.. versionchanged::` entries in any relevant code docs.
-->
",https://github.com/pallets/flask/pull/5767,palako,NONE,closed,False,main,collapsable-posts,2025-07-07 07:48:47+00:00,2025-07-22 00:10:12+00:00,2025-07-07 07:49:20+00:00,,False,0.0091666666666666,,400,33395,33795,244,21,17,845,137,[],0,[],0,244,68,97,11,8,5,2,220,17,True,True,True,True,Closed without merge,2025-Q3,2025-07-01,2025-09-30,Closed without merge,True
pallets/flask,5772,Closed without merge,2025-Q3,2025-07-01,2025-09-30,2025-07-12 08:38:30+00:00,https://github.com/pallets/flask/pull/5772,pallets/flask,newStaging,"<!--
Before opening a PR, open a ticket describing the issue or feature the
PR will address. An issue is not required for fixing typos in
documentation, or other simple non-code changes.

Replace this comment with a description of the change. Describe how it
addresses the linked ticket.
-->

<!--
Link to relevant issues or previous PRs, one per line. Use ""fixes"" to
automatically close an issue.

fixes #<issue number>
-->

<!--
Ensure each step in CONTRIBUTING.rst is complete, especially the following:

- Add tests that demonstrate the correct behavior of the change. Tests
  should fail without the change.
- Add or update relevant docs, in the docs folder and in code.
- Add an entry in CHANGES.rst summarizing the change and linking to the issue.
- Add `.. versionchanged::` entries in any relevant code docs.
-->",closed,False,jay7848,NONE,2025-07-12T08:38:30Z,2025-07-27T00:11:00Z,2025-07-12T08:40:43Z,,main,staging,https://github.com/pallets/flask/pull/5772,[],False,0.0,Closed without merge,,,,,True,pallets/flask,newStaging,"<!--
Before opening a PR, open a ticket describing the issue or feature the
PR will address. An issue is not required for fixing typos in
documentation, or other simple non-code changes.

Replace this comment with a description of the change. Describe how it
addresses the linked ticket.
-->

<!--
Link to relevant issues or previous PRs, one per line. Use ""fixes"" to
automatically close an issue.

fixes #<issue number>
-->

<!--
Ensure each step in CONTRIBUTING.rst is complete, especially the following:

- Add tests that demonstrate the correct behavior of the change. Tests
  should fail without the change.
- Add or update relevant docs, in the docs folder and in code.
- Add an entry in CHANGES.rst summarizing the change and linking to the issue.
- Add `.. versionchanged::` entries in any relevant code docs.
-->
",https://github.com/pallets/flask/pull/5772,jay7848,NONE,closed,False,main,staging,2025-07-12 08:38:30+00:00,2025-07-27 00:11:00+00:00,2025-07-12 08:40:43+00:00,,False,0.0369444444444444,,321388,0,321388,950,3,10,845,137,[],0,[],0,950,1,3,3,10,949,1,0,0,True,True,True,True,Closed without merge,2025-Q3,2025-07-01,2025-09-30,Closed without merge,True
pallets/flask,5777,Merged,2025-Q3,2025-07-01,2025-09-30,2025-07-16 10:07:40+00:00,https://github.com/pallets/flask/pull/5777,pallets/flask,use IO[bytes] instead of BinaryIO for wider compatibility,"`flask.helpers.send_file` was the only place where `t.BinaryIO` was used. I changed it to be more loose type `t.IO[bytes]`.

fixes #5776",closed,False,tvuotila,CONTRIBUTOR,2025-07-16T10:07:40Z,2025-09-02T00:08:44Z,2025-08-18T17:26:13Z,2025-08-18T17:26:12Z,stable,no-binary-io,https://github.com/pallets/flask/pull/5777,[],True,1.0,Merged,,,,,True,pallets/flask,use IO[bytes] instead of BinaryIO for wider compatibility,"`flask.helpers.send_file` was the only place where `t.BinaryIO` was used. I changed it to be more loose type `t.IO[bytes]`.

fixes #5776 
",https://github.com/pallets/flask/pull/5777,tvuotila,CONTRIBUTOR,closed,False,stable,no-binary-io,2025-07-16 10:07:40+00:00,2025-09-02 00:08:44+00:00,2025-08-18 17:26:13+00:00,2025-08-18 17:26:12+00:00,True,799.3091666666667,799.3088888888889,2,1,3,2,1,57,138,20,[],0,[],0,2,0,1,0,0,0,2,0,0,False,True,False,False,Merged,2025-Q3,2025-07-01,2025-09-30,Merged,True
pallets/flask,5780,Closed without merge,2025-Q3,2025-07-01,2025-09-30,2025-07-23 11:13:32+00:00,https://github.com/pallets/flask/pull/5780,pallets/flask,Widen send_file type hint to IO[bytes],"<!--
Before opening a PR, open a ticket describing the issue or feature the
PR will address. An issue is not required for fixing typos in
documentation, or other simple non-code changes.

Replace this comment with a description of the change. Describe how it
addresses the linked ticket.
-->

<!--
Link to relevant issues or previous PRs, one per line. Use ""fixes"" to
automatically close an issue.

fixes #<issue number>
-->

<!--
Ensure each step in CONTRIBUTING.rst is complete, especially the following:

- Add tests that demonstrate the correct behavior of the change. Tests
  should fail without the change.
- Add or update relevant docs, in the docs folder and in code.
- Add an entry in CHANGES.rst summarizing the change and linking to the issue.
- Add `.. versionchanged::` entries in any relevant code docs.
-->

The type hint for the path_or_file argument in send_file is t.BinaryIO, which is too strict. This causes mypy errors when passing valid file-like objects that are typed as the more general t.IO[bytes], such as the return value of tempfile.NamedTemporaryFile.

This change widens the type hint to t.IO[bytes]. This aligns Flask's type hint with the underlying Werkzeug implementation, which has supported this since version 2.0.2, and improves the developer experience by preventing unnecessary type checking errors.

An accompanying test case is added to verify the fix and prevent future regressions.

fixes #5776",closed,False,agape1225,NONE,2025-07-23T11:13:32Z,2025-08-10T00:10:48Z,2025-07-23T11:21:21Z,,stable,stable,https://github.com/pallets/flask/pull/5780,[],False,0.0,Closed without merge,,,,,True,pallets/flask,Widen send_file type hint to IO[bytes],"<!--
Before opening a PR, open a ticket describing the issue or feature the
PR will address. An issue is not required for fixing typos in
documentation, or other simple non-code changes.

Replace this comment with a description of the change. Describe how it
addresses the linked ticket.
-->

<!--
Link to relevant issues or previous PRs, one per line. Use ""fixes"" to
automatically close an issue.

fixes #<issue number>
-->

<!--
Ensure each step in CONTRIBUTING.rst is complete, especially the following:

- Add tests that demonstrate the correct behavior of the change. Tests
  should fail without the change.
- Add or update relevant docs, in the docs folder and in code.
- Add an entry in CHANGES.rst summarizing the change and linking to the issue.
- Add `.. versionchanged::` entries in any relevant code docs.
-->

The type hint for the path_or_file argument in send_file is t.BinaryIO, which is too strict. This causes mypy errors when passing valid file-like objects that are typed as the more general t.IO[bytes], such as the return value of tempfile.NamedTemporaryFile.

This change widens the type hint to t.IO[bytes]. This aligns Flask's type hint with the underlying Werkzeug implementation, which has supported this since version 2.0.2, and improves the developer experience by preventing unnecessary type checking errors.

An accompanying test case is added to verify the fix and prevent future regressions.

fixes #5776
",https://github.com/pallets/flask/pull/5780,agape1225,NONE,closed,False,stable,stable,2025-07-23 11:13:32+00:00,2025-08-10 00:10:48+00:00,2025-07-23 11:21:21+00:00,,False,0.1302777777777777,,34,1,35,3,3,38,1469,228,[],0,[],0,3,1,1,0,0,0,3,0,0,True,True,False,False,Closed without merge,2025-Q3,2025-07-01,2025-09-30,Closed without merge,True
pallets/flask,5788,Closed without merge,2025-Q3,2025-07-01,2025-09-30,2025-07-31 18:46:12+00:00,https://github.com/pallets/flask/pull/5788,pallets/flask,docs: added scroll-to-top button with JS and CSS,"**Pull Request Description**
This pull request adds a scroll-to-top button to documentation pages using dynamically injected JavaScript and CSS. The button appears after scrolling down 300px and smoothly scrolls the page to the top when clicked.

No changes were made to HTML templates—this feature is fully implemented via scrolltop.js and scrolltop.css, added to docs/_static/. The configuration in conf.py ensures these assets are loaded automatically.

fixes #5784 

 **Checklist**
Feature is scoped to documentation only

Scroll-to-top button is injected via JavaScript and styled with CSS

No changes made to HTML templates

Static assets (scrolltop.js and scrolltop.css) added to docs/_static/

conf.py updated to include new static files

No tests required for this non-code enhancement

No changelog entry needed for documentation-only changes

Linked to relevant issue using fixes #5784",closed,True,DaleStack,NONE,2025-07-31T18:46:12Z,2025-08-15T00:09:41Z,2025-07-31T18:47:07Z,,main,scroll-top-doc-ui,https://github.com/pallets/flask/pull/5788,[],False,0.0,Closed without merge,,,,,True,pallets/flask,docs: added scroll-to-top button with JS and CSS," **Pull Request Description**
This pull request adds a scroll-to-top button to documentation pages using dynamically injected JavaScript and CSS. The button appears after scrolling down 300px and smoothly scrolls the page to the top when clicked.

No changes were made to HTML templates—this feature is fully implemented via scrolltop.js and scrolltop.css, added to docs/_static/. The configuration in conf.py ensures these assets are loaded automatically.

fixes #5784 

 **Checklist**
Feature is scoped to documentation only

Scroll-to-top button is injected via JavaScript and styled with CSS

No changes made to HTML templates

Static assets (scrolltop.js and scrolltop.css) added to docs/_static/

conf.py updated to include new static files

No tests required for this non-code enhancement

No changelog entry needed for documentation-only changes

Linked to relevant issue using fixes #5784",https://github.com/pallets/flask/pull/5788,DaleStack,NONE,closed,True,main,scroll-top-doc-ui,2025-07-31 18:46:12+00:00,2025-08-15 00:09:41+00:00,2025-07-31 18:47:07+00:00,,False,0.0152777777777777,,36,0,36,3,2,48,918,125,[],0,[],0,3,0,3,0,0,2,1,0,0,False,True,False,False,Closed without merge,2025-Q3,2025-07-01,2025-09-30,Closed without merge,True
